id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_area_rating
1972202505,20140729T000000,543000.0,3.0,2.5,1540.0,1256,3.0,0,0,3,8,1540,0,2004,0,98103,47.6498,-122.346,1500.0,1350.0,243268.14027024357
6303400520,20150127T000000,265000.0,2.0,2.0,1650.0,8975,1.0,0,0,5,6,1650,0,1942,0,98146,47.5073,-122.36,1260.0,8668.0,-20855.034232833772
7852020340,20150325T000000,497000.0,3.0,2.5,2630.0,4611,2.0,0,0,3,8,2630,0,2001,0,98065,47.5322,-121.868,2220.0,5250.0,-189093.04641081695
3824100041,20150412T000000,419000.0,4.0,2.25,1880.0,9727,1.0,0,0,3,7,1100,780,1979,0,98028,47.7731,-122.257,1790.0,10274.0,-20855.034232833772
0204000140,20150403T000000,403000.0,3.0,1.0,1500.0,10730,1.0,0,0,3,7,1000,500,1977,0,98053,47.6385,-121.96600000000001,1570.0,12210.0,-20855.034232833772
6083000071,20141110T000000,195000.0,3.0,2.0,1230.0,8235,1.5,0,0,3,6,1230,0,1959,0,98168,47.4853,-122.304,1080.0,10281.0,-20855.034232833772
6819100111,20141211T000000,1125000.0,4.0,2.5,2520.0,2600,2.0,0,0,5,8,1670,850,1925,0,98119,47.6434,-122.35799999999999,2290.0,3600.0,243268.14027024357
7806210400,20140929T000000,255000.0,5.0,1.75,1970.0,8925,1.0,0,0,5,7,1170,800,1977,0,98002,47.2925,-122.196,1910.0,8025.0,-189093.04641081695
4375700055,20140627T000000,500000.0,2.0,1.5,1520.0,8040,1.0,0,0,5,7,1520,0,1951,0,98125,47.7131,-122.306,1440.0,8040.0,-20855.034232833772
0207500012,20140505T000000,855000.0,4.0,2.75,2600.0,5390,1.0,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550.0,5600.0,243268.14027024357
2731600045,20150107T000000,390000.0,4.0,2.0,2290.0,9200,1.5,0,0,3,7,2290,0,1920,0,98166,47.4678,-122.363,2140.0,9200.0,-20855.034232833772
1953400570,20150324T000000,339000.0,3.0,2.0,1979.0,8470,1.0,0,2,4,7,1329,650,1956,0,98198,47.3912,-122.301,1650.0,8591.0,-189093.04641081695
2883200139,20150306T000000,1325000.0,4.0,3.5,2170.0,3672,2.0,0,0,3,9,2170,0,1905,1989,98115,47.6828,-122.329,1950.0,3450.0,243268.14027024357
1387301740,20140925T000000,370900.0,3.0,1.5,1200.0,8560,1.0,0,0,4,7,1200,0,1975,0,98011,47.7392,-122.194,1550.0,7800.0,-20855.034232833772
3214200070,20150429T000000,457500.0,3.0,1.0,1210.0,7636,1.0,0,0,4,7,1210,0,1952,0,98118,47.5377,-122.266,1530.0,5900.0,-20855.034232833772
1937300193,20150227T000000,499000.0,4.0,2.5,1970.0,2601,2.0,0,0,3,7,1440,530,1999,0,98144,47.5949,-122.30799999999999,1760.0,3025.0,-20855.034232833772
2821049082,20150212T000000,225000.0,2.0,1.0,1040.0,11500,1.0,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300.0,11954.0,-189093.04641081695
2207500200,20140915T000000,615000.0,3.0,1.75,1920.0,4000,1.0,0,0,3,7,1070,850,1950,0,98102,47.6392,-122.318,2280.0,4000.0,243268.14027024357
9528104286,20150113T000000,455000.0,2.0,1.5,1020.0,1146,3.0,0,0,3,7,1020,0,2001,0,98115,47.6774,-122.325,1138.0,1156.0,243268.14027024357
8901001170,20140514T000000,458000.0,3.0,1.0,1660.0,7500,1.0,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450.0,7500.0,-20855.034232833772
3260200200,20141030T000000,580000.0,3.0,2.25,1670.0,7416,1.0,0,0,4,7,1220,450,1974,0,98005,47.6028,-122.17200000000001,1710.0,7416.0,243268.14027024357
1853080640,20140514T000000,966000.0,5.0,4.5,3810.0,8019,2.0,0,0,3,10,3810,0,2008,0,98074,47.5915,-122.05799999999999,3390.0,7713.0,-20855.034232833772
0986000045,20141007T000000,240000.0,4.0,1.75,2020.0,10332,1.0,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240.0,8379.0,-20855.034232833772
4322200105,20150331T000000,229050.0,1.0,1.0,420.0,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460.0,4975.0,243268.14027024357
1453600681,20150223T000000,328500.0,3.0,2.25,1390.0,1407,3.0,0,0,3,7,1390,0,2004,0,98125,47.7227,-122.296,1390.0,1628.0,-20855.034232833772
3365900041,20150121T000000,319000.0,3.0,1.5,2010.0,10100,1.0,0,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900.0,10100.0,-20855.034232833772
9294300070,20140502T000000,650000.0,4.0,2.0,1820.0,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.26899999999999,2060.0,5000.0,243268.14027024357
5096300140,20150217T000000,398500.0,3.0,2.5,1630.0,1971,2.0,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,1630.0,3451.0,-20855.034232833772
0985001275,20140620T000000,250000.0,1.0,1.0,800.0,16306,1.0,0,0,2,6,680,120,1931,0,98168,47.4916,-122.30799999999999,1270.0,8666.0,-20855.034232833772
6669200370,20140626T000000,815000.0,3.0,2.0,2270.0,11989,1.0,0,0,4,9,2270,0,1968,0,98040,47.5434,-122.229,2880.0,12439.0,243268.14027024357
3885806840,20150316T000000,1065000.0,3.0,2.75,2290.0,5002,2.0,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.20700000000001,2290.0,5100.0,243268.14027024357
2025079037,20141001T000000,510000.0,3.0,2.25,2750.0,219542,2.0,0,0,3,7,1870,880,1981,0,98014,47.6367,-121.948,2430.0,219542.0,-20855.034232833772
5153100030,20140825T000000,349950.0,3.0,2.5,2140.0,7715,2.0,0,0,3,7,2140,0,1991,0,98198,47.38399999999999,-122.322,1990.0,7628.0,-189093.04641081695
1377800135,20150402T000000,676000.0,3.0,2.0,1730.0,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.40299999999999,1210.0,6784.0,243268.14027024357
7549800045,20150102T000000,475000.0,4.0,3.5,2440.0,3052,2.0,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390.0,4600.0,-20855.034232833772
3179101070,20140630T000000,880000.0,4.0,2.75,3220.0,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.27600000000001,2310.0,5795.0,243268.14027024357
0629800520,20140903T000000,1209000.0,4.0,3.25,4330.0,26162,2.0,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.01100000000001,5110.0,26319.0,-20855.034232833772
7129302800,20141212T000000,420000.0,3.0,1.5,1780.0,5000,1.0,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,1780.0,7500.0,-20855.034232833772
2450000320,20140523T000000,607000.0,3.0,1.0,1230.0,8114,1.0,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220.0,8114.0,243268.14027024357
6804600990,20141124T000000,475000.0,4.0,1.75,2160.0,19283,2.0,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,1990.0,9744.0,-20855.034232833772
3389900800,20141022T000000,395000.0,2.0,1.75,1400.0,2500,1.0,0,0,5,7,710,690,1916,0,98116,47.5628,-122.391,1250.0,5700.0,243268.14027024357
0524059208,20150220T000000,650000.0,4.0,1.75,1900.0,10454,1.0,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,2060.0,11325.0,243268.14027024357
1523069128,20150331T000000,625000.0,5.0,2.75,2910.0,85377,1.0,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160.0,66120.0,-20855.034232833772
5701700640,20140729T000000,849000.0,3.0,3.0,2960.0,42159,2.0,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,2640.0,25209.0,-20855.034232833772
4077800247,20140610T000000,429950.0,3.0,1.5,2010.0,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920.0,8791.0,-20855.034232833772
3629860160,20141028T000000,825000.0,3.0,2.5,3760.0,5260,2.0,0,0,3,9,3230,530,2002,0,98029,47.5489,-122.007,3080.0,5312.0,-20855.034232833772
2877102180,20140829T000000,505000.0,2.0,1.0,1020.0,5000,1.0,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480.0,5000.0,243268.14027024357
7203101610,20140512T000000,265000.0,2.0,1.0,1290.0,2828,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290.0,2628.0,-20855.034232833772
3342100685,20140625T000000,283000.0,3.0,1.0,890.0,8400,1.0,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850.0,5565.0,-20855.034232833772
3575301550,20150407T000000,560000.0,3.0,2.75,1620.0,7500,1.0,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900.0,7500.0,-20855.034232833772
1829300260,20141113T000000,765000.0,4.0,2.5,3360.0,13636,2.0,0,0,3,10,3360,0,1987,0,98074,47.6373,-122.042,2980.0,10615.0,-20855.034232833772
6071000030,20140722T000000,610000.0,5.0,2.75,2930.0,31411,1.0,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070.0,12378.0,-20855.034232833772
4099100260,20140903T000000,589000.0,3.0,2.5,2940.0,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540.0,4616.0,243268.14027024357
8964800890,20150109T000000,3200000.0,3.0,3.25,4560.0,13363,1.0,0,4,3,11,2760,1800,1995,0,98004,47.6205,-122.214,4060.0,13362.0,243268.14027024357
7977200055,20150213T000000,550000.0,3.0,1.0,1010.0,6120,1.0,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930.0,6120.0,243268.14027024357
7589700106,20141014T000000,460000.0,2.0,1.5,1790.0,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.37299999999999,1540.0,5080.0,243268.14027024357
5347200070,20150427T000000,339000.0,3.0,1.0,1150.0,2496,1.0,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340.0,1203.0,-20855.034232833772
2771600550,20141112T000000,950000.0,4.0,3.5,4030.0,4200,3.0,0,0,3,9,4030,0,1992,0,98199,47.6416,-122.38600000000001,2130.0,5000.0,243268.14027024357
5456000135,20140822T000000,677500.0,3.0,1.75,2020.0,9718,1.0,0,0,3,8,2020,0,1956,0,98040,47.574,-122.21,2370.0,8604.0,-20855.034232833772
0629811360,20141205T000000,690000.0,4.0,2.5,2740.0,8120,2.0,0,0,3,9,2740,0,1999,0,98074,47.6123,-122.006,2780.0,8344.0,-20855.034232833772
1354600160,20140509T000000,312000.0,4.0,2.25,1930.0,7452,1.0,0,0,3,7,1430,500,1984,0,98031,47.4098,-122.189,1714.0,7200.0,-189093.04641081695
8566100160,20141022T000000,840000.0,5.0,1.75,2500.0,11617,1.0,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.21700000000001,3370.0,11617.0,243268.14027024357
2819100140,20150427T000000,675000.0,3.0,1.5,1460.0,6480,1.0,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180.0,6912.0,243268.14027024357
7298020140,20141021T000000,515000.0,3.0,2.75,3290.0,11441,2.0,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,2600.0,12070.0,-189093.04641081695
8929000140,20140623T000000,491234.0,4.0,2.5,1540.0,1860,2.0,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,1210.0,1090.0,-20855.034232833772
9407600070,20150319T000000,290000.0,3.0,2.0,1310.0,6265,1.0,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100.0,6360.0,-189093.04641081695
4331000400,20150220T000000,252000.0,3.0,1.5,1150.0,13200,1.0,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,1220.0,13066.0,-20855.034232833772
4031700030,20150410T000000,299999.0,3.0,2.5,2380.0,9719,2.0,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.28299999999999,2830.0,11505.0,-189093.04641081695
1722800860,20150309T000000,400000.0,3.0,2.75,2220.0,5000,2.0,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,960.0,5000.0,-20855.034232833772
2013802030,20140911T000000,357000.0,3.0,2.0,2460.0,53882,1.0,1,4,3,7,2460,0,1955,0,98198,47.3811,-122.325,2660.0,32625.0,-189093.04641081695
1923300135,20150310T000000,365000.0,3.0,1.75,1820.0,5555,1.0,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420.0,4000.0,243268.14027024357
2391600335,20150203T000000,804000.0,4.0,2.5,2620.0,5060,2.0,0,0,3,9,2620,0,2005,0,98116,47.5634,-122.39399999999999,900.0,5060.0,243268.14027024357
2425039017,20140904T000000,808250.0,3.0,2.0,1750.0,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750.0,4560.0,243268.14027024357
6752600320,20150514T000000,360000.0,4.0,2.5,2020.0,7289,2.0,0,0,3,7,2020,0,1994,0,98031,47.401,-122.171,2090.0,7259.0,-189093.04641081695
5651010320,20140722T000000,335000.0,2.0,2.0,1380.0,5840,1.0,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.17200000000001,1810.0,5035.0,-20855.034232833772
0243000045,20140829T000000,380000.0,3.0,1.75,1920.0,8775,1.0,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560.0,8100.0,-20855.034232833772
1558100398,20140515T000000,350000.0,3.0,1.75,1680.0,250470,1.0,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680.0,360000.0,-20855.034232833772
4204400339,20140925T000000,194000.0,3.0,1.0,1400.0,7955,1.0,0,0,3,7,1400,0,1964,0,98055,47.4848,-122.221,1160.0,14959.0,-20855.034232833772
9567800140,20150325T000000,310000.0,3.0,1.0,1240.0,7194,1.0,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.20200000000001,2090.0,8514.0,-20855.034232833772
4046500140,20150209T000000,315000.0,3.0,1.75,1410.0,15134,1.0,0,0,3,7,1410,0,1980,0,98014,47.6931,-121.921,1770.0,15337.0,-20855.034232833772
2115510160,20141208T000000,258950.0,3.0,1.75,1440.0,8050,1.0,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790.0,7488.0,-189093.04641081695
3888100117,20141110T000000,510000.0,5.0,1.5,1550.0,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970.0,9750.0,243268.14027024357
1775900140,20140709T000000,400000.0,3.0,2.0,1760.0,6875,1.0,0,0,4,8,1760,0,1967,0,98072,47.74,-122.09299999999999,1670.0,13650.0,-20855.034232833772
6840701160,20141029T000000,680000.0,5.0,2.0,2140.0,5000,1.5,0,0,4,7,2020,120,1913,0,98122,47.6044,-122.29899999999999,1810.0,4400.0,243268.14027024357
1336800240,20140508T000000,1750000.0,6.0,3.0,3510.0,5760,2.5,0,0,4,10,3510,0,1906,0,98112,47.6263,-122.31200000000001,3450.0,5760.0,243268.14027024357
3830200140,20140804T000000,335000.0,3.0,1.75,2010.0,9417,1.0,0,0,4,8,1500,510,1967,0,98030,47.373000000000005,-122.185,1200.0,8250.0,-189093.04641081695
2473510260,20140623T000000,460000.0,5.0,2.5,3390.0,9760,1.0,0,0,5,8,1750,1640,1978,0,98058,47.4462,-122.137,2360.0,9600.0,-189093.04641081695
5056500260,20140502T000000,440000.0,4.0,2.25,2160.0,8119,1.0,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,1850.0,9000.0,-20855.034232833772
8682280260,20150326T000000,412250.0,2.0,2.0,1300.0,2983,1.0,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510.0,3876.0,-20855.034232833772
7338000800,20141120T000000,185000.0,3.0,1.5,1280.0,4031,2.0,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,1150.0,4500.0,-189093.04641081695
3793500510,20150502T000000,422000.0,4.0,2.5,3200.0,6691,2.0,0,0,3,7,3200,0,2002,0,98038,47.367,-122.031,2610.0,6510.0,-189093.04641081695
9485950340,20150319T000000,408000.0,3.0,2.25,2800.0,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800.0,37058.0,-189093.04641081695
2011400662,20141027T000000,306500.0,2.0,1.0,1390.0,19988,1.0,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,2580.0,10490.0,-189093.04641081695
6699940320,20150413T000000,359900.0,4.0,2.5,2600.0,5188,2.0,0,0,3,8,2600,0,2005,0,98038,47.3451,-122.04,2610.0,5188.0,-189093.04641081695
6134500070,20140709T000000,560000.0,3.0,2.5,1960.0,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480.0,6656.0,-20855.034232833772
8807810890,20140827T000000,259875.0,3.0,1.0,1250.0,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250.0,17920.0,-20855.034232833772
8807810890,20141105T000000,385000.0,3.0,1.0,1250.0,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250.0,17920.0,-20855.034232833772
1118001820,20140615T000000,1142000.0,4.0,3.25,2500.0,5801,1.5,0,0,3,8,1960,540,1926,0,98112,47.632,-122.29,3670.0,7350.0,243268.14027024357
8570900023,20141010T000000,255000.0,3.0,1.0,1250.0,10094,1.0,0,0,4,6,1250,0,1927,0,98045,47.4987,-121.781,1300.0,10094.0,-20855.034232833772
0629000510,20140730T000000,1185000.0,4.0,2.75,3020.0,8622,2.0,0,0,3,9,3020,0,1976,2003,98004,47.5866,-122.20100000000001,3060.0,14303.0,243268.14027024357
2028701000,20140529T000000,635200.0,4.0,1.75,1640.0,4240,1.0,0,0,5,7,920,720,1921,0,98117,47.6766,-122.368,1300.0,4240.0,243268.14027024357
7147400045,20150428T000000,355000.0,3.0,1.75,1870.0,8250,2.0,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,1350.0,8714.0,-20855.034232833772
3180100023,20150130T000000,544000.0,3.0,2.5,1760.0,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700.0,1721.0,243268.14027024357
1032000079,20150422T000000,402000.0,3.0,1.5,1320.0,3145,2.0,0,0,3,7,1320,0,1998,0,98144,47.5909,-122.29700000000001,1320.0,3002.0,-20855.034232833772
7010700860,20141226T000000,575000.0,4.0,1.5,1430.0,4163,1.5,0,0,3,7,1430,0,1910,0,98199,47.6606,-122.397,1500.0,4000.0,243268.14027024357
5547500070,20140724T000000,216000.0,3.0,1.75,1580.0,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580.0,9942.0,-189093.04641081695
7237501040,20140617T000000,1200000.0,4.0,3.5,4170.0,9748,2.0,0,0,3,11,4170,0,2004,0,98059,47.528,-122.132,4560.0,10589.0,-20855.034232833772
7284900030,20140522T000000,850000.0,4.0,3.25,3090.0,6744,2.0,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.38799999999999,2020.0,6656.0,-20855.034232833772
3277801646,20140516T000000,238000.0,3.0,2.0,1020.0,1204,2.0,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,1360.0,1506.0,-20855.034232833772
8722101370,20150413T000000,625000.0,4.0,1.75,2180.0,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,1890.0,4400.0,243268.14027024357
1795700030,20141201T000000,355000.0,3.0,2.5,1880.0,5290,1.0,0,0,3,8,1250,630,1974,0,98108,47.5401,-122.3,2030.0,5092.0,-20855.034232833772
9421500160,20150303T000000,495000.0,4.0,1.5,1810.0,7998,1.0,0,0,3,8,1210,600,1960,0,98125,47.726000000000006,-122.29700000000001,1830.0,7763.0,-20855.034232833772
4139910030,20150302T000000,1300000.0,5.0,2.5,4170.0,33310,2.0,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,4670.0,37960.0,-20855.034232833772
3080000030,20140505T000000,398750.0,3.0,2.5,2230.0,4000,2.0,0,0,3,7,2230,0,1954,0,98144,47.5801,-122.306,1310.0,4000.0,-20855.034232833772
2568200070,20140716T000000,835000.0,4.0,2.5,3650.0,7784,2.0,0,0,3,9,3650,0,2006,0,98052,47.7066,-122.101,3150.0,6442.0,-20855.034232833772
1546600565,20141002T000000,705000.0,6.0,2.75,2830.0,10579,1.0,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060.0,10745.0,243268.14027024357
9297301535,20140529T000000,540000.0,3.0,1.5,2600.0,5085,1.0,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,1320.0,4000.0,-20855.034232833772
6431000196,20140604T000000,519000.0,2.0,1.0,830.0,2820,1.0,0,0,4,7,830,0,1920,0,98103,47.68899999999999,-122.34700000000001,1460.0,3150.0,243268.14027024357
7932600140,20140703T000000,395000.0,4.0,2.75,2640.0,35070,1.5,0,0,3,8,2640,0,1963,0,98058,47.4242,-122.181,2520.0,34986.0,-189093.04641081695
7864500140,20141107T000000,275000.0,4.0,1.5,1610.0,6923,1.0,0,0,3,6,1010,600,1969,0,98198,47.3747,-122.306,1320.0,7684.0,-189093.04641081695
2239000016,20140911T000000,324000.0,2.0,1.0,1070.0,6000,1.0,0,0,3,7,1070,0,1955,0,98133,47.7307,-122.33200000000001,1490.0,7622.0,-20855.034232833772
1069000070,20150415T000000,2795000.0,5.0,3.25,4590.0,12793,2.0,0,2,5,11,3590,1000,1928,0,98199,47.6453,-122.41,2920.0,8609.0,243268.14027024357
5469000140,20140707T000000,373000.0,4.0,1.75,1590.0,7920,2.0,0,0,4,7,1590,0,1960,0,98133,47.7456,-122.336,1720.0,7998.0,-20855.034232833772
7871500685,20140708T000000,613000.0,2.0,2.0,1170.0,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.37100000000001,2160.0,4000.0,243268.14027024357
7214820200,20141107T000000,614000.0,4.0,2.25,2880.0,9996,1.0,0,0,4,8,1920,960,1981,0,98072,47.7584,-122.14299999999999,2410.0,10584.0,-20855.034232833772
6072300800,20150505T000000,595000.0,4.0,1.75,2510.0,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.17200000000001,2510.0,8931.0,-20855.034232833772
6817801040,20140821T000000,440000.0,2.0,1.0,1280.0,12086,1.0,0,0,3,7,850,430,1983,0,98074,47.63399999999999,-122.03299999999999,1280.0,10452.0,-20855.034232833772
6117500160,20150317T000000,425000.0,3.0,1.5,1570.0,12412,1.0,0,3,3,8,1570,0,1954,0,98166,47.438,-122.34899999999999,2130.0,12412.0,-20855.034232833772
5100401516,20140925T000000,407000.0,2.0,1.0,740.0,6380,1.0,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800.0,6380.0,243268.14027024357
6751100125,20140825T000000,472000.0,3.0,1.5,1740.0,9038,1.0,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.13600000000001,1390.0,9770.0,-20855.034232833772
2771602420,20140617T000000,472000.0,3.0,2.5,1180.0,1262,3.0,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180.0,2632.0,243268.14027024357
4038000055,20140812T000000,425000.0,3.0,1.0,1320.0,7076,1.0,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.12299999999999,1510.0,9000.0,-20855.034232833772
2215901230,20150507T000000,254000.0,3.0,2.0,1470.0,7694,1.0,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580.0,7480.0,-189093.04641081695
2730000270,20150212T000000,178500.0,3.0,1.0,900.0,10511,1.0,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460.0,10643.0,-189093.04641081695
2397100560,20141121T000000,800000.0,3.0,1.75,1510.0,3600,1.0,0,0,5,8,1230,280,1910,0,98119,47.6387,-122.363,1300.0,3600.0,243268.14027024357
5634500891,20150312T000000,319900.0,2.0,1.0,1380.0,9251,1.0,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870.0,12158.0,-20855.034232833772
5569700075,20140528T000000,968000.0,6.0,2.75,3610.0,17580,1.0,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,2890.0,14060.0,-20855.034232833772
0476000338,20150225T000000,491000.0,3.0,2.0,1250.0,1306,3.0,0,0,3,7,1250,0,2000,0,98107,47.6705,-122.39,1320.0,1306.0,243268.14027024357
3299610260,20150421T000000,948000.0,3.0,2.5,3510.0,9824,2.0,0,0,3,9,3510,0,2002,0,98075,47.5635,-122.03200000000001,3510.0,10588.0,-20855.034232833772
4441300075,20140924T000000,900000.0,3.0,2.5,2260.0,9577,2.0,0,0,3,8,1700,560,1925,2004,98117,47.6928,-122.399,1740.0,10240.0,243268.14027024357
1796200140,20150309T000000,270000.0,3.0,1.75,2840.0,9800,1.0,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,1650.0,9590.0,-189093.04641081695
2523039282,20141121T000000,250000.0,2.0,1.0,1420.0,21158,1.0,0,0,3,7,1420,0,1953,0,98166,47.4594,-122.359,1220.0,8625.0,-20855.034232833772
3629971290,20140730T000000,615000.0,4.0,2.5,2120.0,3720,2.0,0,0,3,8,2120,0,2004,0,98029,47.5526,-121.994,2170.0,3720.0,-20855.034232833772
8078350520,20140916T000000,550000.0,3.0,2.5,2080.0,7749,2.0,0,0,3,8,2080,0,1988,0,98029,47.5723,-122.021,2210.0,7471.0,-20855.034232833772
1687910200,20141007T000000,629000.0,4.0,2.25,1900.0,11171,1.0,0,0,3,8,1280,620,1984,0,98006,47.56100000000001,-122.126,2330.0,9934.0,-20855.034232833772
3818700016,20141007T000000,434000.0,3.0,1.75,1660.0,8301,1.0,0,0,5,7,1660,0,1955,0,98028,47.7647,-122.26299999999999,1660.0,9489.0,-20855.034232833772
9842300036,20141008T000000,415885.0,3.0,1.0,1310.0,4163,1.0,0,0,4,7,1310,0,1964,0,98126,47.5301,-122.381,1120.0,4166.0,-20855.034232833772
4206901550,20140602T000000,550000.0,3.0,2.5,1840.0,3035,1.0,0,0,3,7,920,920,1926,0,98105,47.6557,-122.32700000000001,1780.0,4000.0,243268.14027024357
7635801370,20140904T000000,530000.0,3.0,2.0,3080.0,17700,1.0,0,0,4,8,1740,1340,1965,0,98166,47.4695,-122.366,2100.0,15100.0,-20855.034232833772
1775910270,20141020T000000,355000.0,3.0,1.0,1200.0,16000,1.0,0,0,3,7,1200,0,1970,0,98072,47.7452,-122.101,1960.0,15500.0,-20855.034232833772
5245400030,20150223T000000,255000.0,4.0,1.0,1250.0,9102,1.0,0,0,3,7,1250,0,1955,0,98148,47.4258,-122.32700000000001,1260.0,9180.0,-20855.034232833772
3860900111,20141202T000000,695000.0,5.0,1.75,1790.0,9335,2.0,0,0,5,8,1790,0,1952,0,98004,47.5945,-122.20100000000001,1840.0,9612.0,243268.14027024357
9558800030,20141107T000000,255000.0,2.0,2.0,1140.0,8400,1.0,0,0,2,7,1140,0,1954,0,98148,47.4351,-122.335,1130.0,9375.0,-20855.034232833772
0255000270,20140723T000000,410000.0,3.0,2.25,1790.0,5794,1.5,0,0,3,7,1380,410,1985,0,98072,47.7477,-122.171,2140.0,7769.0,-20855.034232833772
6840701610,20140701T000000,332888.0,2.0,2.5,1050.0,1029,2.0,0,0,3,8,950,100,2007,0,98122,47.6018,-122.29899999999999,1350.0,3600.0,243268.14027024357
2212200270,20150220T000000,300000.0,3.0,1.75,1730.0,6900,1.0,0,0,4,7,1130,600,1976,0,98031,47.3915,-122.18799999999999,1950.0,7200.0,-189093.04641081695
2203500140,20140801T000000,320000.0,4.0,1.5,1100.0,11824,1.0,0,0,4,7,1100,0,1954,0,98006,47.5704,-122.141,1380.0,11796.0,-20855.034232833772
9353301070,20150508T000000,342500.0,5.0,2.25,2100.0,10726,1.0,0,0,4,7,1050,1050,1963,0,98059,47.4922,-122.134,2100.0,10726.0,-189093.04641081695
